Year,State,State Abbr,District,Democratic Votes,Republican Votes,Total Votes,Democratic Percentage,Republican Percentage,Voting Eligible Male,Voting Eligible Female,Voting Eligible Population,Total Population,Voter Turnout,Median Age,White,White (non Hispanic or Latino),Hispanic or Latino,Black,American Indian,Asian,Pacific,Multiracial,Male,Female,Not a citizen,Male 18+ birthright,Male 18+ bloodright,Male 18+ naturalized,Male 18+ not citizen,Female 18+ birthright,Female 18+ bloodright,Female 18+ naturalized,Female 18+ not citizen,Less than HS,HS grad,Some college,Bachelor's degree,Graduate degree,Total income,No income,Median income,Total poverty,Income below poverty (White male),Income below poverty (White female),Income above poverty (White male),Income above poverty (White female),Income below poverty (Black male),Income below poverty (Black female),Income above poverty (Black male),Income above poverty (Black female),State FIPS
2020,Texas,TX,13,50477,217124,273508,18.46,79.38,282337,273349,555686,712033,49.22,36.4,590674,443539,197005,38857,5910,14393,849,36796,363204,348829,46461,239682,32832,9823,23009,235894,27810,9645,18165,72035,145783,150706,68556,30361,565529,86663,28966,676262,31436,43311,247507,244516,4474,5100,11271,10073,48
2020,Texas,TX,14,118574,190541,309115,38.36,61.64,304187,301065,605252,757773,51.07,37.2,519888,378948,195498,145979,3136,23568,277,41327,382521,375252,47087,251469,38167,14551,23616,249332,35833,15900,19933,66696,146485,167812,85071,41560,605448,108558,32587,723181,22814,30647,224990,222246,12213,16598,49873,54528,48
2020,Texas,TX,15,115605,109017,228917,50.5,47.62,291630,308724,600354,794094,38.13,31.0,594125,114695,649991,15079,1804,9301,594,85631,393333,400761,122018,192754,75891,22985,52906,193065,88085,27574,60511,131256,120084,118017,65657,30355,589968,125476,22173,777203,63443,76418,221726,223182,657,922,6270,4909,48
2020,Texas,TX,16,154108,84006,238114,64.72,35.28,299668,326777,626445,740915,38.01,32.4,516603,96017,599142,26575,3604,10441,1246,91332,366505,374410,79542,196092,68305,35271,33034,183306,92998,50473,42525,87337,101987,149067,78215,39993,573820,104129,24554,725907,40209,51921,207283,209482,1712,1143,12169,9308,48
2020,Texas,TX,17,125565,171390,306873,40.92,55.85,314611,325002,639613,790135,47.98,32.8,572785,420724,210245,102284,3248,38928,479,49244,391818,398317,60015,252947,45295,16369,28926,267178,42121,15703,26418,62458,124685,144514,99534,59046,637149,94829,29652,758401,40616,45969,231637,231418,12053,15005,34184,36571,48
2020,Texas,TX,18,180952,58033,246895,73.29,23.51,318167,324955,643122,789793,38.39,32.7,353821,129562,342589,274255,3237,32425,833,55032,395408,394385,119128,202870,86276,29021,57255,215808,80315,28832,51483,111076,134028,134439,76889,46255,617818,116536,27166,767867,27544,35477,149249,131833,28107,37451,95178,104902,48
2020,Texas,TX,19,60583,198198,265052,22.86,74.78,287712,282121,569833,731230,46.51,33.3,582009,386519,274203,45003,5059,11644,453,43596,369866,361364,40025,246327,31720,9665,22055,248406,24097,9618,14479,75413,132363,134851,71166,38417,580355,90697,26803,690914,37119,47245,234903,237108,4968,5477,14108,13553,48
2020,Texas,TX,20,175078,89628,270723,64.67,33.11,319862,337648,657510,823263,41.17,32.5,598661,167737,571680,42477,6308,28586,992,92824,407438,415825,74633,245351,55426,19085,36341,256000,56311,25337,30974,92199,135553,160532,82659,46096,647714,96752,26318,808983,45962,56676,241486,245229,4500,3407,16278,16221,48
2020,Texas,TX,21,205780,235740,453750,45.35,51.95,337155,361433,698588,826791,64.95,38.0,677315,494717,250465,30869,3507,28848,465,56881,405758,421033,43211,284245,37518,15392,22126,303032,38078,20323,17755,37071,105332,162987,170080,100873,691357,83526,38033,810427,27269,37153,297338,303525,2820,2840,12428,10910,48
2020,Texas,TX,22,181998,210259,408048,44.6,51.53,392833,413482,806315,941210,50.61,36.2,524361,357642,245214,134275,3961,180612,179,63073,466593,474617,106356,225198,106065,61570,44495,235545,112811,65126,47685,52956,103604,167297,168584,112369,724528,127781,43271,933741,15788,18745,243875,241629,4184,5851,58476,63873,48
2020,Texas,TX,23,137693,149395,295457,46.6,50.56,307512,306085,613597,767109,48.15,34.2,583765,184245,531598,27453,6789,12728,489,66972,388855,378254,71601,222185,60147,25180,34967,210392,64013,31680,32333,108286,128847,131760,73549,39043,593847,106503,25649,745507,40498,49930,242907,236861,1553,1275,11309,9981,48
2020,Texas,TX,24,163326,167910,344021,47.48,48.81,339771,362535,702306,813614,48.98,36.0,492297,362372,199764,103036,4343,122043,1899,46146,400125,413489,126298,210893,92984,35894,57090,228087,95089,39359,55730,51637,95369,150992,171374,94582,657962,82560,42088,809418,12895,17011,228035,231399,4012,5435,43931,49146,48
2020,Texas,TX,25,165697,220088,393523,42.11,55.93,317575,324168,641743,804296,61.32,37.1,644686,535759,159214,59303,3529,25799,2582,47347,403048,401248,33577,275256,29342,12977,16365,279827,29449,14892,14557,46750,120675,155556,132759,81427,645843,95235,36358,768019,25786,29352,284186,282882,3673,5040,22328,20516,48
2020,Texas,TX,26,161009,261963,432215,37.25,60.61,350386,371209,721595,901361,59.9,35.7,669487,555717,169523,77253,4859,67886,884,53439,444559,456802,62032,267820,55633,26933,28700,283294,57918,29997,27921,40633,104987,173998,178075,85493,706997,92405,42534,888149,19631,24948,308863,307926,4177,4229,31131,35136,48
2020,Texas,TX,27,95446,172305,273253,34.93,63.06,283248,295250,578498,740663,47.23,36.7,588666,284071,397803,37075,2460,12357,658,59019,366853,373810,40170,239749,31724,11775,19949,254239,29221,11790,17431,82000,149288,157234,64963,32865,587708,89543,27908,725431,34193,45571,250790,246398,4435,5319,12537,12637,48
2020,Texas,TX,28,137494,91925,235844,58.3,38.98,277499,300575,578074,759810,40.8,31.8,583553,119375,591878,35217,1641,7934,533,95286,371713,388097,103218,188134,67022,22343,44679,193591,79734,27250,52484,116039,123205,121529,60915,27600,567599,115167,23965,752319,57753,72692,224812,222237,2599,3010,14309,14763,48
2020,Texas,TX,29,111305,42840,156473,71.13,27.38,299553,291991,591544,739994,26.45,30.9,473110,61976,583823,76648,3985,13237,432,75479,375892,364102,167283,140561,121330,37662,83668,147577,107749,36665,71084,161959,130738,97382,33903,13969,555703,126915,25439,737202,47797,62577,189938,171372,7543,10547,29781,27997,48
2020,Texas,TX,30,204928,48685,264464,77.49,18.41,289063,316528,605591,788685,43.67,32.7,343395,120266,310793,330532,1826,16108,300,50658,383951,404734,97462,205987,65494,17582,47912,236619,61408,18501,42907,104453,137604,139267,71442,38984,605157,112612,29369,772665,28385,33253,140224,133832,30848,38828,116346,138427,48
2020,Texas,TX,31,176293,212695,398057,44.29,53.43,341544,358327,699871,884928,56.88,35.0,633602,481458,221291,103271,3486,48912,2214,65791,437878,447050,53968,276304,44662,20578,24084,285172,48958,24197,24761,44168,127148,194039,137536,71115,693154,91477,36064,867316,20700,27998,284527,288644,7066,9490,41503,42102,48
2020,Texas,TX,32,178542,157867,343687,51.95,45.93,329490,342519,672009,780503,51.14,35.5,505732,372767,204191,110064,3297,69490,262,47193,383166,397337,99352,209530,82884,37076,45808,227634,79890,34995,44895,63832,86922,137368,149157,91913,629563,82846,39543,774370,19293,22605,228864,230914,7028,9405,44059,48329,48
2020,Texas,TX,33,105317,39638,157606,66.82,25.15,283792,281913,565705,738970,27.86,30.5,417907,101151,493280,118811,3516,17843,395,52094,371816,367154,178278,143991,113309,26492,86817,154271,101801,25841,75960,165135,127309,89040,36399,15420,549594,108763,25059,732731,39423,49245,170180,155231,13794,18172,40303,45037,48
2020,Texas,TX,34,111439,84119,201027,55.43,41.84,270258,284218,554476,719488,36.26,32.4,606707,94165,609438,9036,1743,4424,129,58773,358359,361129,86298,194122,56925,19211,37714,188911,69295,26012,43283,127462,121689,110361,49378,21732,545383,122045,21388,701637,67982,85593,223515,218216,665,898,2806,1704,48
2020,Texas,TX,35,176373,80795,269797,65.37,29.95,334197,335524,669721,830798,40.28,32.7,559453,217962,505869,77229,5987,15708,516,72043,418266,412532,82245,253069,61083,20045,41038,252985,59302,23237,36065,105514,150860,149687,87210,40216,659540,99494,28088,813170,44566,52760,229706,221096,8603,8057,27852,29748,48
2020,Texas,TX,36,73148,222712,302549,24.18,73.61,292932,297717,590649,748782,51.22,37.0,591876,445814,204147,68417,3582,14407,195,41708,374893,373889,47283,240428,37542,14962,22580,244718,37035,15964,21071,75781,160811,161572,64950,30637,591794,102575,31390,728977,31303,41500,255398,250371,6216,7478,24801,24794,48
2020,Utah,UT,1,104194,237988,342351,30.43,69.52,278476,279048,557524,773796,61.41,31.1,688272,626045,100176,7912,7344,11276,3155,32654,391240,382556,23750,250551,19363,8562,10801,247768,21203,10077,11126,31208,118141,163942,94985,44988,577904,72622,31955,765240,24793,31076,317995,307209,823,661,3782,2320,49
2020,Utah,UT,2,129762,208997,354224,36.63,59.0,299959,299267,599226,781231,59.11,33.3,642089,593037,123900,10191,8439,19250,9138,31451,394052,387179,44944,253661,33579,12719,20860,249008,35391,14868,20523,40133,113643,170034,104542,61176,606796,76483,31234,765327,27445,31003,289639,283116,1198,928,4135,3465,49
2020,Utah,UT,3,96067,246674,358927,26.77,68.73,280430,286502,566932,770532,63.31,28.4,687677,630115,82987,6165,11047,14400,5873,30790,387091,383441,31998,243895,25535,11000,14535,245235,27945,13322,14623,20775,73102,152143,119462,62187,582191,79672,29824,754829,27315,32663,311365,302538,689,506,2479,2204,49
2020,Utah,UT,4,175923,179688,376730,46.7,47.7,301006,304794,605800,825680,62.19,31.2,664843,605995,139004,13791,6392,28264,11284,38756,414567,411113,54143,242667,41351,16988,24363,244296,42222,18276,23946,39594,120294,177393,110947,49783,610412,76451,34753,816653,17717,21965,309663,309312,1469,2053,5712,4029,49
2020,Vermont,VT,1,238827,95830,354837,67.31,27.01,254934,268774,523708,624340,67.75,42.8,584360,576601,12518,7964,1873,10126,205,17135,308441,315899,12665,236779,11846,6309,5537,245612,14471,8691,5780,28757,124892,113112,103940,71388,530036,38676,32959,599938,25731,32483,251435,253210,1092,637,3127,2274,50
2020,Virginia,VA,1,186923,260614,448178,41.71,58.15,320944,334477,655421,800745,68.38,39.4,572283,527313,84281,129387,2398,28060,507,41701,398483,402262,34635,267255,34313,19376,14937,274020,38166,22291,15875,45360,135136,155440,126020,81863,647126,73998,40785,782062,13475,16781,264328,265308,5546,7778,55368,56747,51
2020,Virginia,VA,2,185733,165031,360277,51.55,45.81,306490,313269,619759,739205,58.13,36.3,488135,456825,62095,144279,1868,43518,865,45157,370090,369115,26737,259917,29210,17363,11847,259836,32814,20619,12195,35011,110671,170930,111273,71604,607636,61748,36002,702905,13030,17586,216201,217812,9181,11324,55417,60822,51
